seendate,title,url,domain,sourceCountry,language,snippet,date,ticker,text
20251229T030000Z,Hong Kong stocks rise to 2 - week high as Beijing pledges to boost fiscal expenditure,https://www.scmp.com/business/china-business/article/3337968/hong-kong-stocks-rise-2-week-high-beijing-pledges-boost-fiscal-expenditure,scmp.com,,English,,2025-12-29,0700.HK,Hong Kong stocks rise to 2 - week high as Beijing pledges to boost fiscal expenditure
20251229T024500Z,2026迎接AI主线回归 ， 机构 ： 港股双击机会布局 ！ 百亿港股互联网ETF （ 513770 ） 涨逾1 %， 再现宽幅溢价,https://finance.sina.com.cn/money/fund/etf/2025-12-29/doc-inhemqaw5000909.shtml,finance.sina.com.cn,,Chinese,,2025-12-29,0700.HK,2026迎接AI主线回归 ， 机构 ： 港股双击机会布局 ！ 百亿港股互联网ETF （ 513770 ） 涨逾1 %， 再现宽幅溢价
20251229T021500Z,持续烧钱的大模型 ， 阻挡不了AI行业的热情,https://www.163.com/dy/article/KHUH3BLT05118O92.html,163.com,,Chinese,,2025-12-29,0700.HK,持续烧钱的大模型 ， 阻挡不了AI行业的热情
20251229T021500Z,​这届年轻人不看小红书 ， 已经不会旅游了 ？- 虎嗅网,https://www.huxiu.com/article/4821634.html,huxiu.com,,Chinese,,2025-12-29,0700.HK,​这届年轻人不看小红书 ， 已经不会旅游了 ？- 虎嗅网
20251229T020000Z,每12名高校毕业生中就有1人选择广东 ， 经济第一大省的底气何在 ？_ 南方网,https://news.southcn.com/node_54a44f01a2/7df8e7bce1.shtml,news.southcn.com,,Chinese,,2025-12-29,0700.HK,每12名高校毕业生中就有1人选择广东 ， 经济第一大省的底气何在 ？_ 南方网
20251229T020000Z, 【 粤政一周 】 广东多地迎来新主官 _ 南方网,https://news.southcn.com/node_54a44f01a2/00e4993de4.shtml,news.southcn.com,,Chinese,,2025-12-29,0700.HK,【 粤政一周 】 广东多地迎来新主官 _ 南方网
20251229T020000Z,为全球发展注入稀缺的确定性 _ 腾讯新闻,https://news.qq.com/rain/a/20251229A01A0F00,news.qq.com,,Chinese,,2025-12-29,0700.HK,为全球发展注入稀缺的确定性 _ 腾讯新闻
20251229T020000Z,这条物流新通道 ， 助外贸降本增效 （ 迈向  十五五  的发展图景 ）_ 腾讯新闻,https://news.qq.com/rain/a/20251229A01A0M00,news.qq.com,,Chinese,,2025-12-29,0700.HK,这条物流新通道 ， 助外贸降本增效 （ 迈向  十五五  的发展图景 ）_ 腾讯新闻
20251229T013000Z,港股市況｜恒指黑期升11點至近25900點 小米ADR較港高近2 % ,https://inews.hket.com/article/4059781/%E6%B8%AF%E8%82%A1%E5%B8%82%E6%B3%81%EF%BD%9C%E6%81%92%E6%8C%87%E9%BB%91%E6%9C%9F%E5%8D%8711%E9%BB%9E%E8%87%B3%E8%BF%9125900%E9%BB%9E%E3%80%80%E5%B0%8F%E7%B1%B3ADR%E8%BC%83%E6%B8%AF%E9%AB%98%E8%BF%912-?mtc=80023,inews.hket.com,,Chinese,,2025-12-29,0700.HK,港股市況｜恒指黑期升11點至近25900點 小米ADR較港高近2 %
20251229T013000Z,港股市況｜恒指黑期升11點至近25900點 小米ADR較港高近2 % ,https://inews.hket.com/article/4059781/%E6%B8%AF%E8%82%A1%E5%B8%82%E6%B3%81%EF%BD%9C%E6%81%92%E6%8C%87%E9%BB%91%E6%9C%9F%E5%8D%8711%E9%BB%9E%E8%87%B3%E8%BF%9125900%E9%BB%9E%E3%80%80%E5%B0%8F%E7%B1%B3ADR%E8%BC%83%E6%B8%AF%E9%AB%98%E8%BF%912-?mtc=80010,inews.hket.com,,Chinese,,2025-12-29,0700.HK,港股市況｜恒指黑期升11點至近25900點 小米ADR較港高近2 %
20251229T011500Z,残特奥会纪录片 《 怒放 》 今起在多平台同步播出,https://news.ycwb.com/ikinvjitib/content_53879013.htm,news.ycwb.com,,Chinese,,2025-12-29,0700.HK,残特奥会纪录片 《 怒放 》 今起在多平台同步播出
20251228T234500Z,2025文化出圈名场面 ， 哪个瞬间重构了你的认知 ？ ,https://baijiahao.baidu.com/s?id=1852794184244343539,baijiahao.baidu.com,,Chinese,,2025-12-28,0700.HK,2025文化出圈名场面 ， 哪个瞬间重构了你的认知 ？
20251228T234500Z,2025文化出圈名场面 ， 哪个瞬间重构了你的认知 ？ ,https://www.163.com/dy/article/KHU7MUOB0550B6IS.html,163.com,,Chinese,,2025-12-28,0700.HK,2025文化出圈名场面 ， 哪个瞬间重构了你的认知 ？
20251228T184500Z,央视重磅推出 ！ 残特奥会纪录片 《 怒放 》： 致敬不屈的生命之光 _ 南方网,https://news.southcn.com/node_7d56a3d6da/5be55a294b.shtml,news.southcn.com,,Chinese,,2025-12-28,0700.HK,央视重磅推出 ！ 残特奥会纪录片 《 怒放 》： 致敬不屈的生命之光 _ 南方网
20251228T183000Z,致敬不屈的生命之光 ！ 残特奥会纪录片 《 怒放 》， 12月29日 、 12月30日重磅上线,https://news.ycwb.com/ikinvjitic/content_53878952.htm,news.ycwb.com,,Chinese,,2025-12-28,0700.HK,致敬不屈的生命之光 ！ 残特奥会纪录片 《 怒放 》， 12月29日 、 12月30日重磅上线
20251228T143000Z,香江观澜 ： 河套合作区协同发展格局形成 港深迈向全球创科枢纽新征程 _ 腾讯新闻,https://news.qq.com/rain/a/20251228A03QNS00,news.qq.com,,Chinese,,2025-12-28,0700.HK,香江观澜 ： 河套合作区协同发展格局形成 港深迈向全球创科枢纽新征程 _ 腾讯新闻
20251228T140000Z,"AI frenzy impacting chip , smartphone , PC prices",https://www.inquirer.com/business/ai-frenzy-chip-shortage-smartphones-pcs-20251228.html,inquirer.com,,English,,2025-12-28,0700.HK,"AI frenzy impacting chip , smartphone , PC prices"
20251228T134500Z,世界名校生 ， 過不了面試 ？ ,https://portal.sina.com.hk/news-china/sina/2025/12/28/1421587/%E4%B8%96%E7%95%8C%E5%90%8D%E6%A0%A1%E7%94%9F%EF%BC%8C%E9%81%8E%E4%B8%8D%E4%BA%86%E9%9D%A2%E8%A9%A6%EF%BC%9F/,portal.sina.com.hk,,Chinese,,2025-12-28,0700.HK,世界名校生 ， 過不了面試 ？
20251228T120000Z,一线见闻丨一条通道串联三大都市圈 大湾区融合发展进入  快车道 _ 腾讯新闻,https://news.qq.com/rain/a/20251228A026ZT00,news.qq.com,,Chinese,,2025-12-28,0700.HK,一线见闻丨一条通道串联三大都市圈 大湾区融合发展进入  快车道 _ 腾讯新闻
20251228T094500Z, （ 年终特稿 ） 2025 ， 澳门的  小城新事 _ 腾讯新闻,https://news.qq.com/rain/a/20251228A02EZH00,news.qq.com,,Chinese,,2025-12-28,0700.HK,（ 年终特稿 ） 2025 ， 澳门的  小城新事 _ 腾讯新闻
20251228T050000Z,比亚迪 、 腾讯等  链主  们 ， 把整条产业链带到了招聘会 _ 东方财富网,https://finance.eastmoney.com/a/202512283603667156.html,finance.eastmoney.com,,Chinese,,2025-12-28,0700.HK,比亚迪 、 腾讯等  链主  们 ， 把整条产业链带到了招聘会 _ 东方财富网
20251228T044500Z,比亚迪 、 腾讯等  链主  们 ， 把整条产业链带到了招聘会 _ 南方网,https://news.southcn.com/node_54a44f01a2/bb7f4a0cef.shtml,news.southcn.com,,Chinese,,2025-12-28,0700.HK,比亚迪 、 腾讯等  链主  们 ， 把整条产业链带到了招聘会 _ 南方网
20251228T034500Z,  链主  带队 、 远程面试 ！ 百万英才汇南粤  收官再现强引力,https://m.mp.oeeee.com/a/BAAFRD0000202512271500707.html,m.mp.oeeee.com,,Chinese,,2025-12-28,0700.HK,链主  带队 、 远程面试 ！ 百万英才汇南粤  收官再现强引力
20251228T031500Z,大爱融湾区 逐梦启新程 深圳借势残特奥会推动残疾人事业高质量发展 - 新华网,http://www.news.cn/politics/20251228/22f7b1ca8eb4409c8ca87538c19eb277/c.html,news.cn,,Chinese,,2025-12-28,0700.HK,大爱融湾区 逐梦启新程 深圳借势残特奥会推动残疾人事业高质量发展 - 新华网
20251228T030000Z,廣東頂流招聘盛會在深圳舉行 6 . 5萬職位引爆求職熱,https://www.hkcd.com/hkcdweb/content/2025/12/28/content_8732933.html,hkcd.com,,Chinese,,2025-12-28,0700.HK,廣東頂流招聘盛會在深圳舉行 6 . 5萬職位引爆求職熱
20251228T023000Z,世界名校生 ， 过不了面试 ？ ,https://www.163.com/dy/article/KHRMGUNT0514BE2Q.html,163.com,,Chinese,,2025-12-28,0700.HK,世界名校生 ， 过不了面试 ？
20251228T023000Z,奋进的回响｜跑出  中国加速度 _ 腾讯新闻,https://news.qq.com/rain/a/20251227A05RK500,news.qq.com,,Chinese,,2025-12-28,0700.HK,奋进的回响｜跑出  中国加速度 _ 腾讯新闻
20251228T010000Z,世界名校生 ， 过不了面试 ？ ,https://news.sina.com.cn/s/2025-12-28/doc-inheiart9274628.shtml,news.sina.com.cn,,Chinese,,2025-12-28,0700.HK,世界名校生 ， 过不了面试 ？
20251227T213000Z,美股回軟 港股ADR升逾200點 - 20251228 - 經濟,https://news.mingpao.com/pns/%E7%B6%93%E6%BF%9F/article/20251228/s00004/1766851236299/%E7%BE%8E%E8%82%A1%E5%9B%9E%E8%BB%9F-%E6%B8%AF%E8%82%A1adr%E5%8D%87%E9%80%BE200%E9%BB%9E,news.mingpao.com,,Chinese,,2025-12-27,0700.HK,美股回軟 港股ADR升逾200點 - 20251228 - 經濟
20251227T190000Z,今年的ESG越来越冷了吗 ？ ,https://www.163.com/dy/article/KHR30EDB051188EA.html,163.com,,Chinese,,2025-12-27,0700.HK,今年的ESG越来越冷了吗 ？
20251227T153000Z,  百万英才汇南粤  秋招会在深圳启幕 ， 广州  引才团  携超1 . 4万优质岗位赴约 _ 广州日报大洋网,https://news.dayoo.com/guangzhou/202512/27/139995_54910811.htm,news.dayoo.com,,Chinese,,2025-12-27,0700.HK,百万英才汇南粤  秋招会在深圳启幕 ， 广州  引才团  携超1 . 4万优质岗位赴约 _ 广州日报大洋网
20251227T101500Z,今年的ESG越来越冷了吗 ？- 虎嗅网,https://www.huxiu.com/article/4821146.html,huxiu.com,,Chinese,,2025-12-27,0700.HK,今年的ESG越来越冷了吗 ？- 虎嗅网
20251227T101500Z,领航中国 · 2025丨坚定不移办好自己的事 _ 腾讯新闻,https://news.qq.com/rain/a/20251226A04ATC00,news.qq.com,,Chinese,,2025-12-27,0700.HK,领航中国 · 2025丨坚定不移办好自己的事 _ 腾讯新闻
20251227T101500Z,把求职者宠上天 ， 百万英才汇南粤  深圳站提供  管家  服务,https://m.mp.oeeee.com/a/BAAFRD0000202512271500642.html,m.mp.oeeee.com,,Chinese,,2025-12-27,0700.HK,把求职者宠上天 ， 百万英才汇南粤  深圳站提供  管家  服务
20251227T100000Z, 「 百萬英才匯南粵 」 招聘會深圳啟幕 近半崗位年薪超20萬元 - 灣區人才,https://www.wenweipo.com/a/202512/27/AP694fa265e4b0027a9eed22f3.html,wenweipo.com,,Chinese,,2025-12-27,0700.HK,「 百萬英才匯南粵 」 招聘會深圳啟幕 近半崗位年薪超20萬元 - 灣區人才
20251227T091500Z,最新十大热门炒股工具推荐 ： AI 涨乐选股盯盘交易一站式搞定,https://finance.sina.com.cn/roll/2025-12-27/doc-inhefqqn0019511.shtml,finance.sina.com.cn,,Chinese,,2025-12-27,0700.HK,最新十大热门炒股工具推荐 ： AI 涨乐选股盯盘交易一站式搞定
20251227T090000Z,链主牵头 ， 精准  配对 ！ 广东这场招聘会让机遇与人才  双向奔赴 _ 南方网,https://news.southcn.com/node_54a44f01a2/480dea51cb.shtml,news.southcn.com,,Chinese,,2025-12-27,0700.HK,链主牵头 ， 精准  配对 ！ 广东这场招聘会让机遇与人才  双向奔赴 _ 南方网
20251227T071500Z,传媒行业 ： SOULGATE招股书梳理 ： 持续实现经调整口径盈利 打造AI+社交新引擎 __ 新浪财经 _ 新浪网,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/820158759496/index.phtml,stock.finance.sina.com.cn,,Chinese,,2025-12-27,0700.HK,传媒行业 ： SOULGATE招股书梳理 ： 持续实现经调整口径盈利 打造AI+社交新引擎 __ 新浪财经 _ 新浪网
20251227T060000Z, 「 粵 」 聚百萬英才 廣東年末最大招聘會提供超6 . 5萬優質崗位 - 灣區人才,https://www.wenweipo.com/a/202512/27/AP694f52b6e4b0027a9eed17c9.html,wenweipo.com,,Chinese,,2025-12-27,0700.HK,「 粵 」 聚百萬英才 廣東年末最大招聘會提供超6 . 5萬優質崗位 - 灣區人才
20251227T050000Z,超1600家用人单位 ， 投放逾6 . 5万个岗位 ！ 百万英才汇南粤  大型综合招聘会今日在深圳举办 _ 广州日报大洋网,https://news.dayoo.com/guangdong/202512/27/139996_54910652.htm,news.dayoo.com,,Chinese,,2025-12-27,0700.HK,超1600家用人单位 ， 投放逾6 . 5万个岗位 ！ 百万英才汇南粤  大型综合招聘会今日在深圳举办 _ 广州日报大洋网
20251227T031500Z,广东年末引才  压轴大戏 ！ 超1600家重点企业释放6 . 5万+优质岗位,https://news.ycwb.com/ikinvjitil/content_53876330.htm,news.ycwb.com,,Chinese,,2025-12-27,0700.HK,广东年末引才  压轴大戏 ！ 超1600家重点企业释放6 . 5万+优质岗位
20251227T031500Z,超1600家用人单位 ， 投放逾6 . 5万个岗位 ！ 百万英才汇南粤  大型综合招聘会今日在深圳举办,https://news.ycwb.com/ikinvjitil/content_53876394.htm,news.ycwb.com,,Chinese,,2025-12-27,0700.HK,超1600家用人单位 ， 投放逾6 . 5万个岗位 ！ 百万英才汇南粤  大型综合招聘会今日在深圳举办
20251227T024500Z,迪生数字亮相全球图形学顶会SIGGRAPH Asia ， 以三大定制化动捕方案彰显核心实力,https://baijiahao.baidu.com/s?id=1852564515252794843,baijiahao.baidu.com,,Chinese,,2025-12-27,0700.HK,迪生数字亮相全球图形学顶会SIGGRAPH Asia ， 以三大定制化动捕方案彰显核心实力
20251226T220000Z,"Across Borders , Against All Odds : Team Infinix Triumphs as  Chicken Dinner Victory Squad  at PMGC 2025",https://balticbusinessnews.com/across-borders-against-all-odds-team-infinix-triumphs-as-chicken-dinner-victory-squad-at-pmgc-2025/,balticbusinessnews.com,,English,,2025-12-26,0700.HK,"Across Borders , Against All Odds : Team Infinix Triumphs as  Chicken Dinner Victory Squad  at PMGC 2025"
20251226T210000Z,美元勢續弱 配置宜多元,http://orientaldaily.on.cc/content/%E7%94%A2%E7%B6%93/odn-20251227-1227_00202_010/%E7%BE%8E%E5%85%83%E5%8B%A2%E7%BA%8C%E5%BC%B1--%E9%85%8D%E7%BD%AE%E5%AE%9C%E5%A4%9A%E5%85%83,orientaldaily.on.cc,,Chinese,,2025-12-26,0700.HK,美元勢續弱 配置宜多元
20251226T163000Z,国产GPU ， 围剿  英伟达 _ 凤凰网,https://tech.ifeng.com/c/8pPGIXjU23f,tech.ifeng.com,,Chinese,,2025-12-26,0700.HK,国产GPU ， 围剿  英伟达 _ 凤凰网
20251226T163000Z,未来智造局 | 国产AI芯片加速追赶 为算力经济注入  中国芯  ,https://finance.sina.com.cn/jjxw/2025-12-26/doc-inheeanx7747778.shtml,finance.sina.com.cn,,Chinese,,2025-12-26,0700.HK,未来智造局 | 国产AI芯片加速追赶 为算力经济注入  中国芯
20251226T151500Z,云厂情报大览 ： 双十一 ， 阿里云AI 算力销售激励加码 ； 京东云今年猛招上百人销售 ； 腾讯云年底又要豪气送车 ？ ,https://www.leiphone.com/category/industrynews/f5vlOqjRP1gDvvNn.html,leiphone.com,,Chinese,,2025-12-26,0700.HK,云厂情报大览 ： 双十一 ， 阿里云AI 算力销售激励加码 ； 京东云今年猛招上百人销售 ； 腾讯云年底又要豪气送车 ？
20251226T150000Z,经济第一省 ， 打响新争夺战,https://www.nbd.com.cn/articles/2025-12-26/4197574.html,nbd.com.cn,,Chinese,,2025-12-26,0700.HK,经济第一省 ， 打响新争夺战
20251226T123000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.iraqsun.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,iraqsun.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T121500Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.europesun.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,europesun.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T121500Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.pittsburghstar.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,pittsburghstar.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T121500Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.memphissun.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,memphissun.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.theusnews.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,theusnews.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,China AI draws global capital as US valuations fuel bubble worries,http://www.australiannews.net/news/278771687/china-ai-draws-global-capital-as-us-valuations-fuel-bubble-worries,australiannews.net,,English,,2025-12-26,0700.HK,China AI draws global capital as US valuations fuel bubble worries
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.austinglobe.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,austinglobe.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.hawaiitelegraph.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,hawaiitelegraph.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.nashvilleherald.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,nashvilleherald.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,China AI draws global capital as US valuations fuel bubble worries,http://www.afghanistannews.net/news/278771687/china-ai-draws-global-capital-as-us-valuations-fuel-bubble-worries,afghanistannews.net,,English,,2025-12-26,0700.HK,China AI draws global capital as US valuations fuel bubble worries
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.philippinetimes.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,philippinetimes.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.mainemirror.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,mainemirror.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.torontotelegraph.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,torontotelegraph.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.birminghamstar.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,birminghamstar.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T120000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.albuquerqueexpress.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,albuquerqueexpress.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
20251226T113000Z,"Across Borders , Against All Odds : Team Infinix Triumphs as  Chicken Dinner Victory Squad  at PMGC 2025",https://www.thailand-business-news.com/pr-news/across-borders-against-all-odds-team-infinix-triumphs-as-chicken-dinner-victory-squad-at-pmgc-2025,thailand-business-news.com,,English,,2025-12-26,0700.HK,"Across Borders , Against All Odds : Team Infinix Triumphs as  Chicken Dinner Victory Squad  at PMGC 2025"
20251226T113000Z,Global funds hunt China next AI winner amid Wall Street jitters,http://www.newjerseytelegraph.com/news/278771687/global-funds-hunt-china-s-next-ai-winner-amid-wall-street-jitters,newjerseytelegraph.com,,English,,2025-12-26,0700.HK,Global funds hunt China next AI winner amid Wall Street jitters
